ID_objet;Date;Heure;Longitude;Latitude;Categ;Ss_categ;Etat;Quantité
312;09/07/2017;04:24:10;1,496921118;43,55839489;Matériaux;Carton;Réparable;1
313;10/07/2017;03:12:31;1,375981539;43,64014258;Matériaux;Feraille;Inconnu;2
314;11/07/2017;13:01:21;1,504678198;43,65711522;Matériaux;Carton;Abimé;1
315;12/07/2017;07:21:59;1,38352935;43,59763923;Vetement/textile;Femme;Abimé;4
316;13/07/2017;00:49:46;1,435594322;43,55337924;Ameublement;Fauteuil;Inconnu;4
317;14/07/2017;18:31:53;1,405824111;43,57473494;Electronique;Ordinateur;Abimé;1
318;15/07/2017;02:02:41;1,393002782;43,55808738;Ameublement;Literie;Bon;3
319;16/07/2017;03:32:30;1,457569284;43,63110556;Vehicules;Pieces detaches;Inconnu;1
320;17/07/2017;15:13:47;1,426082837;43,57422664;Electronique;Telephonie;Bon;4
321;18/07/2017;16:34:05;1,464704084;43,583974;Matériaux;Feraille;Abimé;3
322;19/07/2017;14:44:44;1,403157197;43,58107973;Electroménager;NULL;Réparable;3
323;20/07/2017;11:54:19;1,49301792;43,65906327;Electroménager;NULL;Réparable;4
324;21/07/2017;18:35:57;1,364373881;43,53463533;Electronique;Jeux videos;Abimé;4
325;22/07/2017;03:59:13;1,364125735;43,56057206;Vetement/textile;Femme;Inconnu;2
326;23/07/2017;19:31:28;1,41663089;43,53880091;Vehicules;Velos;Réparable;3
327;24/07/2017;16:52:56;1,354018583;43,5299742;Vetement/textile;Femme;Abimé;2
328;25/07/2017;22:00:37;1,425263845;43,61106198;Matériaux;Bois;Abimé;2
329;26/07/2017;19:30:32;1,423227915;43,55011871;Vaisselles;NULL;Bon;2
330;27/07/2017;18:52:16;1,418946286;43,55840972;Divers;NULL;Bon;1
331;28/07/2017;15:46:49;1,392335827;43,59334393;Electronique;Ordinateur;Abimé;3
332;29/07/2017;02:15:09;1,362560486;43,61487954;Outils;NULL;Inconnu;4
333;30/07/2017;03:09:29;1,437285939;43,60552396;Vaisselles;NULL;Inconnu;3
334;31/07/2017;15:49:17;1,3607155;43,57633096;Matériaux;Verre;Abimé;3
335;01/08/2017;02:50:07;1,468278131;43,54446214;Ameublement;Chaise;Bon;1
336;02/08/2017;02:37:12;1,476152954;43,56796973;Vetement/textile;Femme;Abimé;1
337;03/08/2017;22:40:20;1,366485322;43,6218976;Vehicules;Pieces detaches;Bon;4
338;04/08/2017;18:38:25;1,40436242;43,57530513;Matériaux;Feraille;Abimé;1
339;05/08/2017;17:16:43;1,391060863;43,59683799;Matériaux;Bois;Inconnu;1
340;06/08/2017;18:11:15;1,402187887;43,56470957;Vehicules;Autres;Inconnu;4
341;07/08/2017;17:56:27;1,440729173;43,60332486;Divers;NULL;Réparable;3
342;08/08/2017;01:55:49;1,470817345;43,57480164;Ameublement;Table;Réparable;1
343;09/08/2017;03:16:00;1,418493716;43,59051546;Vetement/textile;Femme;Inconnu;1
344;10/08/2017;06:09:03;1,443222582;43,58255692;Ameublement;Table;Bon;4
345;11/08/2017;17:53:09;1,500717957;43,65317188;Electroménager;NULL;Réparable;1
346;12/08/2017;03:05:10;1,426450996;43,65974102;Matériaux;Carton;Bon;3
347;13/08/2017;20:06:01;1,422042117;43,56370919;Electronique;Jeux videos;Abimé;2
348;14/08/2017;13:53:40;1,428663928;43,634188;Vetement/textile;Homme;Réparable;2
349;15/08/2017;14:59:46;1,435120005;43,60205025;Matériaux;Bois;Inconnu;2
350;16/08/2017;22:40:34;1,367390779;43,6306997;Divers;NULL;Inconnu;2
351;17/08/2017;04:15:25;1,347673983;43,65494728;Matériaux;Bois;Réparable;3
352;18/08/2017;14:14:48;1,468466246;43,53232238;Ameublement;Rangement;Réparable;1
353;19/08/2017;19:25:40;1,401002027;43,58375496;Matériaux;Carton;Bon;4
354;20/08/2017;21:15:44;1,35319921;43,64070528;Electroménager;NULL;Inconnu;3
355;21/08/2017;15:51:46;1,456767493;43,56060396;Vehicules;Autres;Bon;4
356;22/08/2017;23:11:07;1,364327094;43,65549293;Ameublement;Fauteuil;Abimé;1
357;23/08/2017;08:10:44;1,36591756;43,54306543;Vetement/textile;Femme;Abimé;4
358;24/08/2017;03:13:02;1,378808655;43,60278587;Electronique;Ordinateur;Abimé;4
359;25/08/2017;12:41:14;1,463899204;43,62882196;Vetement/textile;Homme;Abimé;2
360;26/08/2017;19:57:36;1,463333074;43,6045512;Vehicules;Autres;Bon;2
361;27/08/2017;03:50:29;1,489329527;43,63181843;Electronique;Telephonie;Réparable;4
362;28/08/2017;08:49:10;1,467024266;43,60461297;Vaisselles;NULL;Bon;3
363;29/08/2017;14:07:37;1,353103067;43,55779257;Matériaux;Verre;Inconnu;3
364;30/08/2017;13:31:47;1,503366921;43,64602782;Matériaux;Carton;Bon;3
365;31/08/2017;22:31:29;1,411863404;43,64003946;Decos;NULL;Inconnu;4
366;01/09/2017;04:43:18;1,422372099;43,54279819;Vetement/textile;Femme;Réparable;4
367;02/09/2017;13:33:00;1,436705972;43,59818172;Electroménager;NULL;Réparable;2
368;03/09/2017;13:22:54;1,466465185;43,57784348;Divers;NULL;Abimé;1
369;04/09/2017;14:45:34;1,448745508;43,6429655;Electroménager;NULL;Réparable;4
370;05/09/2017;07:05:32;1,451166497;43,59508745;Vetement/textile;Homme;Bon;2
371;06/09/2017;18:12:28;1,430537476;43,58935918;Electronique;Jeux videos;Abimé;2
372;07/09/2017;05:30:46;1,482272026;43,55403501;Vetement/textile;Femme;Inconnu;3
373;08/09/2017;17:01:49;1,482103012;43,57187613;Vetement/textile;Femme;Bon;4
374;09/09/2017;11:38:30;1,467282011;43,55782714;Vehicules;Pieces detaches;Abimé;2
375;10/09/2017;19:40:00;1,505500065;43,53359958;Vetement/textile;Femme;Réparable;2
376;11/09/2017;06:56:41;1,387918127;43,6140616;Electronique;Ordinateur;Réparable;2
377;12/09/2017;00:28:35;1,38911025;43,64030577;Ameublement;Fauteuil;Abimé;2
378;13/09/2017;08:43:36;1,429558712;43,55307863;Vaisselles;NULL;Abimé;2
379;14/09/2017;14:59:27;1,471955862;43,64769904;Ameublement;Fauteuil;Inconnu;4
380;15/09/2017;04:01:58;1,421019272;43,6389934;Vetement/textile;Femme;Bon;3
381;16/09/2017;06:14:49;1,483111696;43,65844084;Matériaux;Feraille;Bon;3
382;17/09/2017;12:29:11;1,437506781;43,53266972;Electronique;Ordinateur;Abimé;4
383;18/09/2017;22:55:49;1,34516135;43,6192005;Vaisselles;NULL;Abimé;2
384;19/09/2017;21:10:43;1,477027779;43,55962536;Electronique;Ordinateur;Inconnu;4
385;20/09/2017;14:52:24;1,471581118;43,60351605;Vetement/textile;Homme;Réparable;1
386;21/09/2017;21:21:16;1,434004783;43,5315793;Outils;NULL;Bon;3
387;22/09/2017;23:28:46;1,360126533;43,53498372;Vetement/textile;Enfant;Bon;2
388;23/09/2017;19:57:22;1,381442806;43,64828242;Ameublement;Literie;Réparable;1
389;24/09/2017;01:28:41;1,42565914;43,62077416;Vehicules;Pieces detaches;Abimé;4
390;25/09/2017;10:10:07;1,432834244;43,57087049;Vetement/textile;Homme;Inconnu;4
391;26/09/2017;03:32:30;1,478640962;43,60916821;Electronique;Jeux videos;Réparable;1
392;27/09/2017;03:21:34;1,48766476;43,62082874;Electroménager;NULL;Réparable;1
393;28/09/2017;01:06:23;1,47791878;43,62959607;Vetement/textile;Homme;Inconnu;4
394;29/09/2017;08:29:04;1,479328661;43,55813697;Ameublement;Literie;Bon;1
395;30/09/2017;17:15:44;1,36383644;43,58452346;Vetement/textile;Femme;Réparable;3
396;01/10/2017;18:02:10;1,491184499;43,63354932;Vetement/textile;Femme;Inconnu;3
397;02/10/2017;14:16:58;1,450155636;43,65478178;Decos;NULL;Inconnu;4
398;03/10/2017;17:14:41;1,425437724;43,5500555;Ameublement;Chaise;Abimé;3
399;04/10/2017;03:48:12;1,380750148;43,65665216;Electroménager;NULL;Inconnu;1
400;05/10/2017;12:38:10;1,432073632;43,55078821;Ameublement;Rangement;Abimé;1
401;06/10/2017;01:32:40;1,449645264;43,58067945;Electroménager;NULL;Réparable;1
402;07/10/2017;11:05:06;1,383182004;43,53904382;Vehicules;Autres;Inconnu;2
403;08/10/2017;00:19:35;1,362715858;43,61407162;Ameublement;Chaise;Bon;3
404;09/10/2017;18:04:14;1,484421586;43,53045786;Vehicules;Pieces detaches;Bon;2
405;10/10/2017;21:21:04;1,480798038;43,63354772;Matériaux;Verre;Bon;2
406;11/10/2017;16:26:06;1,387599738;43,55497049;Vehicules;Pieces detaches;Réparable;2
407;12/10/2017;01:23:09;1,505454476;43,65140404;Electroménager;NULL;Inconnu;2
408;13/10/2017;20:34:17;1,470806141;43,64377294;Electronique;Telephonie;Abimé;4
409;14/10/2017;03:10:36;1,37909928;43,59039368;Ameublement;Literie;Abimé;1
410;15/10/2017;11:43:44;1,399631936;43,65928405;Vehicules;Autres;Réparable;4
411;16/10/2017;23:12:02;1,359169207;43,60259473;Decos;NULL;Inconnu;4
412;17/10/2017;01:46:05;1,402984416;43,57516833;Decos;NULL;Bon;3
413;18/10/2017;06:07:22;1,476433677;43,6144757;Matériaux;Bois;Abimé;4
414;19/10/2017;14:09:21;1,421668834;43,61972534;Vetement/textile;Homme;Bon;2
415;20/10/2017;19:18:10;1,400151519;43,63794028;Vehicules;Velos;Réparable;4
416;21/10/2017;16:48:04;1,410561716;43,55916091;Vetement/textile;Homme;Inconnu;3
417;22/10/2017;10:21:43;1,409412302;43,64359813;Vetement/textile;Homme;Réparable;4
418;23/10/2017;22:41:50;1,470402069;43,56321321;Matériaux;Carton;Inconnu;4
419;24/10/2017;01:33:51;1,470349745;43,56205105;Divers;NULL;Réparable;4
420;25/10/2017;13:32:30;1,374856293;43,61704424;Ameublement;Rangement;Abimé;3
421;26/10/2017;14:29:26;1,464236226;43,58825646;Ameublement;Rangement;Inconnu;1
422;27/10/2017;20:24:45;1,416390089;43,57226119;Ameublement;Chaise;Bon;3
423;28/10/2017;17:28:48;1,413797074;43,54282571;Vehicules;Velos;Abimé;1
424;29/10/2017;14:09:14;1,370831451;43,65040157;Vetement/textile;Femme;Inconnu;2
425;30/10/2017;11:00:06;1,343154647;43,55252653;Matériaux;Carton;Bon;3
426;31/10/2017;09:28:52;1,367406846;43,56358145;Electronique;Telephonie;Bon;4
427;01/11/2017;06:22:07;1,44401446;43,59692453;Electronique;Ordinateur;Réparable;4
428;02/11/2017;04:48:42;1,453218608;43,57391993;Outils;NULL;Inconnu;1
429;03/11/2017;21:16:39;1,450522836;43,62935473;Vehicules;Velos;Inconnu;1
430;04/11/2017;08:21:27;1,426028725;43,63134312;Matériaux;Bois;Réparable;3
431;05/11/2017;07:31:50;1,431448591;43,58408379;Electroménager;NULL;Réparable;4
432;06/11/2017;17:31:41;1,45349444;43,55514758;Vehicules;Velos;Bon;1
433;07/11/2017;14:54:03;1,50212929;43,60251894;Vehicules;Pieces detaches;Réparable;2
434;08/11/2017;07:18:40;1,465206058;43,61005504;Matériaux;Verre;Bon;2
435;09/11/2017;19:56:42;1,477984444;43,64297086;Vetement/textile;Enfant;Réparable;1
436;10/11/2017;12:16:06;1,345498271;43,62903684;Vetement/textile;Homme;Inconnu;4
437;11/11/2017;10:05:56;1,434330771;43,61320348;Vetement/textile;Homme;Bon;2
438;12/11/2017;17:04:52;1,506706149;43,56461686;Vehicules;Pieces detaches;Réparable;1
439;13/11/2017;13:28:05;1,367577355;43,63608124;Outils;NULL;Bon;2
440;14/11/2017;05:19:32;1,499081892;43,57778743;Ameublement;Table;Inconnu;1
441;15/11/2017;03:12:08;1,506018102;43,60920391;Electronique;Jeux videos;Abimé;2
442;16/11/2017;03:08:05;1,362550174;43,62968098;Matériaux;Feraille;Inconnu;1
443;17/11/2017;16:32:42;1,457843769;43,56375508;Vetement/textile;Enfant;Inconnu;1
444;18/11/2017;11:29:08;1,343709694;43,60040338;Outils;NULL;Bon;4
445;19/11/2017;03:08:14;1,392179287;43,60677269;Ameublement;Literie;Bon;1
446;20/11/2017;16:59:59;1,47182474;43,58260483;Ameublement;Chaise;Inconnu;4
447;21/11/2017;20:59:35;1,497145722;43,56214045;Matériaux;Verre;Bon;2
448;22/11/2017;15:52:52;1,402187528;43,66029317;Electronique;Ordinateur;Inconnu;4
449;23/11/2017;09:58:33;1,399462818;43,63180726;Vehicules;Autres;Inconnu;2
450;24/11/2017;09:12:23;1,48837292;43,63224131;Ameublement;Fauteuil;Bon;3
451;25/11/2017;05:04:15;1,354021774;43,56104398;Matériaux;Carton;Réparable;4
452;26/11/2017;15:14:32;1,478292081;43,60064813;Outils;NULL;Abimé;1
453;27/11/2017;06:03:32;1,401077917;43,63138241;Matériaux;Carton;Inconnu;4
454;28/11/2017;21:44:23;1,497818689;43,64066671;Matériaux;Feraille;Abimé;4
455;29/11/2017;10:44:18;1,411797939;43,61765745;Vetement/textile;Homme;Inconnu;2
456;30/11/2017;17:44:23;1,502908989;43,5365708;Divers;NULL;Abimé;2
457;01/12/2017;07:54:05;1,354719044;43,65871933;Vaisselles;NULL;Abimé;4
458;02/12/2017;22:36:06;1,375807935;43,5334852;Matériaux;Verre;Inconnu;1
459;03/12/2017;08:08:59;1,481022534;43,56662234;Vehicules;Pieces detaches;Abimé;3
460;04/12/2017;12:23:16;1,449471803;43,62488111;Vetement/textile;Homme;Inconnu;2
461;05/12/2017;16:55:30;1,372313367;43,61330696;Electronique;Ordinateur;Abimé;4
462;06/12/2017;14:28:03;1,365204841;43,5318935;Matériaux;Verre;Réparable;3
463;07/12/2017;13:57:16;1,454436974;43,54181043;Matériaux;Verre;Inconnu;3
464;08/12/2017;20:15:49;1,471544744;43,58133278;Electronique;Ordinateur;Bon;2
465;09/12/2017;07:28:12;1,442995105;43,53513186;Ameublement;Literie;Abimé;4
466;10/12/2017;10:39:03;1,470309816;43,58611284;Electronique;Jeux videos;Abimé;3
467;11/12/2017;04:53:38;1,374700456;43,6050737;Matériaux;Verre;Inconnu;4
468;12/12/2017;07:56:08;1,384841879;43,5995346;Ameublement;Rangement;Abimé;3
469;13/12/2017;17:57:34;1,421273583;43,62925933;Ameublement;Table;Réparable;1
470;14/12/2017;21:21:20;1,343801481;43,57567744;Matériaux;Feraille;Inconnu;1
471;15/12/2017;15:41:15;1,480482188;43,57935062;Electroménager;NULL;Abimé;2
472;16/12/2017;21:03:19;1,40789949;43,54378006;Matériaux;Verre;Abimé;2
473;17/12/2017;13:48:12;1,392069973;43,54488821;Ameublement;Literie;Abimé;4
474;18/12/2017;00:06:54;1,364160302;43,64071349;Vehicules;Autres;Inconnu;3
475;19/12/2017;20:37:32;1,345645273;43,65774308;Matériaux;Feraille;Bon;2
476;20/12/2017;19:21:33;1,350195889;43,64274603;Vetement/textile;Femme;Inconnu;3
477;21/12/2017;01:53:52;1,388370105;43,60759998;Electronique;Telephonie;Réparable;4
478;22/12/2017;19:41:31;1,479847481;43,53958475;Electronique;Telephonie;Abimé;1
479;23/12/2017;23:58:05;1,492088362;43,64224368;Matériaux;Feraille;Bon;1
480;24/12/2017;10:12:33;1,460335184;43,65926198;Decos;NULL;Bon;2
481;25/12/2017;05:55:16;1,429385934;43,63384976;Decos;NULL;Bon;2
482;26/12/2017;00:26:51;1,462066834;43,63507649;Electronique;Ordinateur;Inconnu;2
483;27/12/2017;06:09:40;1,501867304;43,61098889;Matériaux;Carton;Réparable;4
484;28/12/2017;18:52:14;1,425574393;43,63977013;Vehicules;Pieces detaches;Bon;1
485;29/12/2017;10:55:04;1,457586001;43,59035265;Vehicules;Pieces detaches;Inconnu;2
486;30/12/2017;03:53:01;1,456852803;43,61368838;Vehicules;Autres;Réparable;4
487;31/12/2017;10:47:46;1,470984695;43,63017912;Vaisselles;NULL;Abimé;1
488;01/01/2018;07:39:10;1,392024693;43,62620829;Vehicules;Velos;Abimé;4
489;02/01/2018;15:19:28;1,472277207;43,56559602;Vaisselles;NULL;Bon;2
490;03/01/2018;05:11:19;1,474383289;43,54974213;Matériaux;Bois;Bon;2
491;04/01/2018;07:27:37;1,419539235;43,64873937;Matériaux;Bois;Inconnu;3
492;05/01/2018;03:29:08;1,403163875;43,56698694;Matériaux;Bois;Réparable;3
493;06/01/2018;23:11:40;1,384718177;43,60618373;Electronique;Ordinateur;Réparable;4
494;07/01/2018;02:52:26;1,366914575;43,56366944;Electronique;Telephonie;Réparable;3
495;08/01/2018;10:10:29;1,466267307;43,65647216;Electronique;Jeux videos;Abimé;3
496;09/01/2018;17:16:58;1,488647418;43,59691914;Electroménager;NULL;Bon;2
497;10/01/2018;01:26:25;1,378915566;43,63845983;Matériaux;Verre;Abimé;3
498;11/01/2018;13:36:04;1,366414933;43,63669445;Ameublement;Rangement;Abimé;2
499;12/01/2018;13:31:09;1,400760328;43,55051844;Electroménager;NULL;Réparable;4
500;13/01/2018;06:15:20;1,344250441;43,58279221;Electronique;Jeux videos;Bon;4
501;14/01/2018;17:30:22;1,348893387;43,60261749;Ameublement;Table;Réparable;2
502;15/01/2018;08:21:44;1,393546351;43,57722548;Vetement/textile;Femme;Bon;4
503;16/01/2018;18:49:54;1,458211099;43,60702357;Ameublement;Literie;Bon;1
504;17/01/2018;19:42:19;1,427334433;43,66014503;Outils;NULL;Bon;4
505;18/01/2018;20:55:09;1,415825699;43,53834791;Matériaux;Bois;Abimé;2
506;19/01/2018;22:10:37;1,477379927;43,54619236;Outils;NULL;Abimé;3
507;20/01/2018;13:56:33;1,394398196;43,55847211;Vehicules;Pieces detaches;Bon;2
508;21/01/2018;05:14:26;1,430278595;43,61899655;Ameublement;Chaise;Inconnu;1
509;22/01/2018;09:59:33;1,488058211;43,54760018;Decos;NULL;Abimé;3
510;23/01/2018;03:50:13;1,412016954;43,6566813;Divers;NULL;Bon;4
511;24/01/2018;07:26:59;1,347550021;43,5471184;Ameublement;Chaise;Réparable;3
512;25/01/2018;20:57:35;1,471572096;43,62245426;Vehicules;Velos;Bon;3
513;26/01/2018;21:20:06;1,346665728;43,57460253;Vaisselles;NULL;Réparable;2
514;27/01/2018;13:43:10;1,463507245;43,62841556;Matériaux;Feraille;Abimé;2
515;28/01/2018;04:26:57;1,491417611;43,55154164;Vetement/textile;Femme;Bon;3
516;29/01/2018;13:24:34;1,454103311;43,60375502;Matériaux;Verre;Réparable;3
517;30/01/2018;18:06:33;1,472261904;43,53697031;Vehicules;Autres;Inconnu;4
518;31/01/2018;01:15:12;1,497248443;43,57432343;Vetement/textile;Enfant;Inconnu;4
519;01/02/2018;18:18:29;1,434697062;43,55036496;Matériaux;Carton;Réparable;1
520;02/02/2018;15:15:37;1,352743317;43,62354556;Outils;NULL;Inconnu;1
521;03/02/2018;14:39:58;1,455673804;43,5577854;Vehicules;Pieces detaches;Inconnu;1
522;04/02/2018;03:21:46;1,424054991;43,55078318;Vetement/textile;Homme;Bon;4
523;05/02/2018;04:24:41;1,367156789;43,61812838;Vetement/textile;Enfant;Abimé;4
524;06/02/2018;05:16:58;1,417989876;43,62517599;Decos;NULL;Abimé;2
525;07/02/2018;22:18:08;1,391584874;43,53951524;Ameublement;Literie;Réparable;4
526;08/02/2018;03:49:35;1,424529291;43,57495511;Matériaux;Verre;Bon;4
527;09/02/2018;23:20:53;1,455747479;43,5521175;Ameublement;Chaise;Abimé;3
528;10/02/2018;22:42:32;1,499872983;43,6251491;Electronique;Jeux videos;Inconnu;2
529;11/02/2018;12:47:39;1,45551805;43,53765655;Matériaux;Bois;Réparable;3
530;12/02/2018;19:44:41;1,414771787;43,54000814;Matériaux;Carton;Bon;3
531;13/02/2018;00:25:07;1,431289473;43,62072691;Vetement/textile;Enfant;Abimé;1
532;14/02/2018;19:14:20;1,421553175;43,63242281;Vaisselles;NULL;Abimé;4
533;15/02/2018;08:04:52;1,41477836;43,582978;Ameublement;Table;Réparable;1
534;16/02/2018;22:20:07;1,398756279;43,60989839;Vehicules;Pieces detaches;Abimé;2
535;17/02/2018;16:51:53;1,348488299;43,53839579;Ameublement;Chaise;Abimé;1
536;18/02/2018;09:31:18;1,444543251;43,53237648;Ameublement;Chaise;Réparable;1
537;19/02/2018;03:46:53;1,398955351;43,63659982;Vaisselles;NULL;Réparable;2
538;20/02/2018;19:56:20;1,49406455;43,61105237;Vehicules;Pieces detaches;Inconnu;2
539;21/02/2018;11:16:38;1,437028447;43,53333308;Electronique;Jeux videos;Bon;3
540;22/02/2018;15:11:49;1,460907355;43,55693017;Vetement/textile;Femme;Inconnu;1
541;23/02/2018;04:14:29;1,509863492;43,61069991;Vetement/textile;Homme;Réparable;4
542;24/02/2018;08:00:35;1,392078806;43,60463635;Matériaux;Bois;Réparable;4
543;25/02/2018;23:26:58;1,360587647;43,55562616;Ameublement;Table;Inconnu;1
544;26/02/2018;17:48:29;1,408701856;43,57725177;Vehicules;Velos;Inconnu;2
545;27/02/2018;11:51:47;1,480596715;43,65458486;Ameublement;Literie;Inconnu;2
546;28/02/2018;11:20:52;1,428704153;43,58194319;Electronique;Jeux videos;Bon;4
547;01/03/2018;00:49:06;1,462624936;43,64516643;Outils;NULL;Réparable;3
548;02/03/2018;22:43:06;1,426067107;43,65539699;Vehicules;Pieces detaches;Abimé;3
549;03/03/2018;05:30:20;1,393741574;43,53803623;Vaisselles;NULL;Bon;1
550;04/03/2018;15:02:27;1,480782775;43,63987732;Ameublement;Literie;Inconnu;1
551;05/03/2018;17:00:43;1,457089344;43,53045505;Ameublement;Table;Réparable;4
552;06/03/2018;02:45:46;1,435437537;43,62225382;Matériaux;Carton;Inconnu;1
553;07/03/2018;14:49:54;1,356871918;43,63231559;Vetement/textile;Homme;Abimé;2
554;08/03/2018;18:29:50;1,36884114;43,56727419;Ameublement;Fauteuil;Bon;4
555;09/03/2018;23:09:35;1,492147835;43,60295867;Matériaux;Feraille;Abimé;4
556;10/03/2018;04:49:06;1,357463174;43,597548;Electronique;Ordinateur;Réparable;1
557;11/03/2018;13:09:07;1,507514198;43,64593925;Ameublement;Literie;Inconnu;1
558;12/03/2018;10:04:35;1,463206574;43,60101054;Vetement/textile;Homme;Abimé;2
559;13/03/2018;06:59:50;1,343721679;43,59379503;Matériaux;Bois;Bon;2
560;14/03/2018;16:39:59;1,371212761;43,65834496;Electroménager;NULL;Réparable;4
561;15/03/2018;09:34:44;1,429235458;43,57793783;Matériaux;Carton;Bon;3
562;16/03/2018;00:28:12;1,463524814;43,56462704;Vehicules;Autres;Abimé;3
563;17/03/2018;23:51:47;1,382157044;43,62215878;Decos;NULL;Inconnu;4
564;18/03/2018;16:29:25;1,454565796;43,55285681;Decos;NULL;Inconnu;1
565;19/03/2018;01:40:50;1,364616592;43,56011696;Ameublement;Fauteuil;Bon;1
566;20/03/2018;10:17:51;1,493226293;43,62669264;Vetement/textile;Femme;Réparable;3
567;21/03/2018;09:32:32;1,410112903;43,58801165;Vehicules;Velos;Abimé;1
568;22/03/2018;16:17:41;1,424935268;43,62590797;Electroménager;NULL;Bon;2
569;23/03/2018;12:52:15;1,439865234;43,52971636;Vaisselles;NULL;Inconnu;4
570;24/03/2018;07:35:07;1,506084447;43,65101257;Ameublement;Table;Inconnu;4
571;25/03/2018;10:41:54;1,449334213;43,62568769;Electronique;Telephonie;Réparable;1
572;26/03/2018;06:02:28;1,399405879;43,54409554;Vetement/textile;Homme;Abimé;3
573;27/03/2018;03:34:47;1,489735888;43,55338977;Matériaux;Verre;Inconnu;3
574;28/03/2018;10:32:52;1,40103641;43,59004768;Vehicules;Velos;Inconnu;2
575;29/03/2018;01:19:01;1,489009691;43,63418284;Vetement/textile;Femme;Inconnu;4
576;30/03/2018;14:11:15;1,367954508;43,61649412;Ameublement;Literie;Inconnu;4
577;31/03/2018;08:26:40;1,43974002;43,55524326;Ameublement;Rangement;Bon;1
578;01/04/2018;05:41:26;1,369133005;43,60473746;Decos;NULL;Bon;2
579;02/04/2018;12:47:17;1,388439274;43,55573133;Vetement/textile;Homme;Bon;2
580;03/04/2018;08:03:46;1,347745066;43,6359621;Electronique;Telephonie;Abimé;4
581;04/04/2018;06:44:45;1,351323082;43,59235831;Matériaux;Carton;Abimé;1
582;05/04/2018;03:04:25;1,41564668;43,61731516;Electronique;Ordinateur;Inconnu;2
583;06/04/2018;13:23:29;1,438848007;43,64693256;Vehicules;Pieces detaches;Réparable;2
584;07/04/2018;12:40:47;1,390371702;43,57595977;Vaisselles;NULL;Bon;4
585;08/04/2018;23:34:58;1,361852912;43,61585465;Vetement/textile;Enfant;Abimé;3
586;09/04/2018;16:03:35;1,44193421;43,54412976;Electroménager;NULL;Bon;1
587;10/04/2018;23:19:12;1,359828684;43,63225472;Matériaux;Feraille;Réparable;3
