ID_objet;Date;Heure;Longitude;Latitude;Categ;Ss_categ;Etat;Quantite
322;22/03/17;14:44:44;1,403157197;43,58107973;Electromenager;NULL;Reparable;3
323;18/05/17;11:54:19;1,49301792;43,65906327;Electromenager;NULL;Reparable;4
324;18/07/17;18:35:57;1,364373881;43,53463533;Electronique;Jeux videos;Abime;4
325;06/04/17;03:59:13;1,364125735;43,56057206;Vetement/textile;Femme;Inconnu;2
326;26/01/17;19:31:28;1,41663089;43,53880091;Vehicules;Velos;Reparable;3
327;17/10/16;16:52:56;1,354018583;43,5299742;Vetement/textile;Femme;Abime;2
328;23/08/17;22:00:37;1,425263845;43,61106198;Materiaux;Bois;Abime;2
329;07/08/17;19:30:32;1,423227915;43,55011871;Vaisselles;NULL;Bon;2
330;21/09/16;18:52:16;1,418946286;43,55840972;Divers;NULL;Bon;1
331;20/09/17;15:46:49;1,392335827;43,59334393;Electronique;Ordinateur;Abime;3
332;29/08/17;02:15:09;1,362560486;43,61487954;Outils;NULL;Inconnu;4
333;14/10/16;03:09:29;1,437285939;43,60552396;Vaisselles;NULL;Inconnu;3
334;05/09/17;15:49:17;1,3607155;43,57633096;Materiaux;Verre;Abime;3
335;11/01/17;02:50:07;1,468278131;43,54446214;Ameublement;Chaise;Bon;1
336;23/06/17;02:37:12;1,476152954;43,56796973;Vetement/textile;Femme;Abime;1
337;01/10/17;22:40:20;1,366485322;43,6218976;Vehicules;Pieces detaches;Bon;4
338;13/01/17;18:38:25;1,40436242;43,57530513;Materiaux;Feraille;Abime;1
339;25/05/17;17:16:43;1,391060863;43,59683799;Materiaux;Bois;Inconnu;1
340;29/09/17;18:11:15;1,402187887;43,56470957;Vehicules;Autres;Inconnu;4
341;15/11/16;17:56:27;1,440729173;43,60332486;Divers;NULL;Reparable;3
342;01/10/17;01:55:49;1,470817345;43,57480164;Ameublement;Table;Reparable;1
343;12/09/16;03:16:00;1,418493716;43,59051546;Vetement/textile;Femme;Inconnu;1
344;21/02/17;06:09:03;1,443222582;43,58255692;Ameublement;Table;Bon;4
345;16/02/17;17:53:09;1,500717957;43,65317188;Electromenager;NULL;Reparable;1
346;07/07/17;03:05:10;1,426450996;43,65974102;Materiaux;Carton;Bon;3
347;09/08/17;20:06:01;1,422042117;43,56370919;Electronique;Jeux videos;Abime;2
348;22/09/17;13:53:40;1,428663928;43,634188;Vetement/textile;Homme;Reparable;2
349;10/09/16;14:59:46;1,435120005;43,60205025;Materiaux;Bois;Inconnu;2
350;16/04/17;22:40:34;1,367390779;43,6306997;Divers;NULL;Inconnu;2
351;03/05/17;04:15:25;1,347673983;43,65494728;Materiaux;Bois;Reparable;3
352;15/06/17;14:14:48;1,468466246;43,53232238;Ameublement;Rangement;Reparable;1
353;17/12/16;19:25:40;1,401002027;43,58375496;Materiaux;Carton;Bon;4
354;03/10/16;21:15:44;1,35319921;43,64070528;Electromenager;NULL;Inconnu;3
355;04/04/17;15:51:46;1,456767493;43,56060396;Vehicules;Autres;Bon;4
356;08/12/16;23:11:07;1,364327094;43,65549293;Ameublement;Fauteuil;Abime;1
357;25/07/17;08:10:44;1,36591756;43,54306543;Vetement/textile;Femme;Abime;4
358;26/06/17;03:13:02;1,378808655;43,60278587;Electronique;Ordinateur;Abime;4
359;15/01/17;12:41:14;1,463899204;43,62882196;Vetement/textile;Homme;Abime;2
360;03/06/17;19:57:36;1,463333074;43,6045512;Vehicules;Autres;Bon;2
361;26/10/16;03:50:29;1,489329527;43,63181843;Electronique;Telephonie;Reparable;4
362;23/05/17;08:49:10;1,467024266;43,60461297;Vaisselles;NULL;Bon;3
363;13/06/17;14:07:37;1,353103067;43,55779257;Materiaux;Verre;Inconnu;3
364;24/01/17;13:31:47;1,503366921;43,64602782;Materiaux;Carton;Bon;3
365;20/03/17;22:31:29;1,411863404;43,64003946;Decos;NULL;Inconnu;4
366;06/03/17;04:43:18;1,422372099;43,54279819;Vetement/textile;Femme;Reparable;4
367;13/07/17;13:33:00;1,436705972;43,59818172;Electromenager;NULL;Reparable;2
368;26/05/17;13:22:54;1,466465185;43,57784348;Divers;NULL;Abime;1
369;22/01/17;14:45:34;1,448745508;43,6429655;Electromenager;NULL;Reparable;4
370;06/12/16;07:05:32;1,451166497;43,59508745;Vetement/textile;Homme;Bon;2
371;07/09/17;18:12:28;1,430537476;43,58935918;Electronique;Jeux videos;Abime;2
372;05/03/17;05:30:46;1,482272026;43,55403501;Vetement/textile;Femme;Inconnu;3
373;18/10/16;17:01:49;1,482103012;43,57187613;Vetement/textile;Femme;Bon;4
374;03/02/17;11:38:30;1,467282011;43,55782714;Vehicules;Pieces detaches;Abime;2
375;12/12/16;19:40:00;1,505500065;43,53359958;Vetement/textile;Femme;Reparable;2
376;03/06/17;06:56:41;1,387918127;43,6140616;Electronique;Ordinateur;Reparable;2
377;29/12/16;00:28:35;1,38911025;43,64030577;Ameublement;Fauteuil;Abime;2
378;11/12/16;08:43:36;1,429558712;43,55307863;Vaisselles;NULL;Abime;2
379;10/08/17;14:59:27;1,471955862;43,64769904;Ameublement;Fauteuil;Inconnu;4
380;11/06/17;04:01:58;1,421019272;43,6389934;Vetement/textile;Femme;Bon;3
381;26/08/17;06:14:49;1,483111696;43,65844084;Materiaux;Feraille;Bon;3
382;13/10/16;12:29:11;1,437506781;43,53266972;Electronique;Ordinateur;Abime;4
383;13/10/16;22:55:49;1,34516135;43,6192005;Vaisselles;NULL;Abime;2
384;16/01/17;21:10:43;1,477027779;43,55962536;Electronique;Ordinateur;Inconnu;4
385;31/08/17;14:52:24;1,471581118;43,60351605;Vetement/textile;Homme;Reparable;1
386;31/07/17;21:21:16;1,434004783;43,5315793;Outils;NULL;Bon;3
387;08/09/17;23:28:46;1,360126533;43,53498372;Vetement/textile;Enfant;Bon;2
388;04/08/17;19:57:22;1,381442806;43,64828242;Ameublement;Literie;Reparable;1
389;04/03/17;01:28:41;1,42565914;43,62077416;Vehicules;Pieces detaches;Abime;4
390;25/09/16;10:10:07;1,432834244;43,57087049;Vetement/textile;Homme;Inconnu;4
391;30/01/17;03:32:30;1,478640962;43,60916821;Electronique;Jeux videos;Reparable;1
392;09/08/17;03:21:34;1,48766476;43,62082874;Electromenager;NULL;Reparable;1
393;15/09/17;01:06:23;1,47791878;43,62959607;Vetement/textile;Homme;Inconnu;4
394;29/09/17;08:29:04;1,479328661;43,55813697;Ameublement;Literie;Bon;1
395;30/01/17;17:15:44;1,36383644;43,58452346;Vetement/textile;Femme;Reparable;3
396;22/08/17;18:02:10;1,491184499;43,63354932;Vetement/textile;Femme;Inconnu;3
397;01/02/17;14:16:58;1,450155636;43,65478178;Decos;NULL;Inconnu;4
398;18/05/17;17:14:41;1,425437724;43,5500555;Ameublement;Chaise;Abime;3
399;15/09/17;03:48:12;1,380750148;43,65665216;Electromenager;NULL;Inconnu;1
400;09/08/17;12:38:10;1,432073632;43,55078821;Ameublement;Rangement;Abime;1
401;29/05/17;01:32:40;1,449645264;43,58067945;Electromenager;NULL;Reparable;1
402;04/07/17;11:05:06;1,383182004;43,53904382;Vehicules;Autres;Inconnu;2
403;08/11/16;00:19:35;1,362715858;43,61407162;Ameublement;Chaise;Bon;3
404;26/05/17;18:04:14;1,484421586;43,53045786;Vehicules;Pieces detaches;Bon;2
405;13/09/17;21:21:04;1,480798038;43,63354772;Materiaux;Verre;Bon;2
406;13/09/17;16:26:06;1,387599738;43,55497049;Vehicules;Pieces detaches;Reparable;2
407;12/08/17;01:23:09;1,505454476;43,65140404;Electromenager;NULL;Inconnu;2
408;21/08/17;20:34:17;1,470806141;43,64377294;Electronique;Telephonie;Abime;4
409;05/10/16;03:10:36;1,37909928;43,59039368;Ameublement;Literie;Abime;1
410;03/01/17;11:43:44;1,399631936;43,65928405;Vehicules;Autres;Reparable;4
411;01/04/17;23:12:02;1,359169207;43,60259473;Decos;NULL;Inconnu;4
412;16/02/17;01:46:05;1,402984416;43,57516833;Decos;NULL;Bon;3
413;08/07/17;06:07:22;1,476433677;43,6144757;Materiaux;Bois;Abime;4
414;22/12/16;14:09:21;1,421668834;43,61972534;Vetement/textile;Homme;Bon;2
415;27/04/17;19:18:10;1,400151519;43,63794028;Vehicules;Velos;Reparable;4
416;06/10/17;16:48:04;1,410561716;43,55916091;Vetement/textile;Homme;Inconnu;3
417;24/02/17;10:21:43;1,409412302;43,64359813;Vetement/textile;Homme;Reparable;4
418;09/11/16;22:41:50;1,470402069;43,56321321;Materiaux;Carton;Inconnu;4
419;23/05/17;01:33:51;1,470349745;43,56205105;Divers;NULL;Reparable;4
420;29/04/17;13:32:30;1,374856293;43,61704424;Ameublement;Rangement;Abime;3
421;14/07/17;14:29:26;1,464236226;43,58825646;Ameublement;Rangement;Inconnu;1
422;18/10/16;20:24:45;1,416390089;43,57226119;Ameublement;Chaise;Bon;3
423;23/01/17;17:28:48;1,413797074;43,54282571;Vehicules;Velos;Abime;1
424;24/02/17;14:09:14;1,370831451;43,65040157;Vetement/textile;Femme;Inconnu;2
425;06/04/17;11:00:06;1,343154647;43,55252653;Materiaux;Carton;Bon;3
426;17/07/17;09:28:52;1,367406846;43,56358145;Electronique;Telephonie;Bon;4
427;22/08/17;06:22:07;1,44401446;43,59692453;Electronique;Ordinateur;Reparable;4
428;15/07/17;04:48:42;1,453218608;43,57391993;Outils;NULL;Inconnu;1
429;05/04/17;21:16:39;1,450522836;43,62935473;Vehicules;Velos;Inconnu;1
430;26/11/16;08:21:27;1,426028725;43,63134312;Materiaux;Bois;Reparable;3
431;21/04/17;07:31:50;1,431448591;43,58408379;Electromenager;NULL;Reparable;4
432;11/12/16;17:31:41;1,45349444;43,55514758;Vehicules;Velos;Bon;1
433;04/01/17;14:54:03;1,50212929;43,60251894;Vehicules;Pieces detaches;Reparable;2
434;26/10/16;07:18:40;1,465206058;43,61005504;Materiaux;Verre;Bon;2
435;17/11/16;19:56:42;1,477984444;43,64297086;Vetement/textile;Enfant;Reparable;1
436;19/12/16;12:16:06;1,345498271;43,62903684;Vetement/textile;Homme;Inconnu;4
437;14/01/17;10:05:56;1,434330771;43,61320348;Vetement/textile;Homme;Bon;2
438;05/04/17;17:04:52;1,506706149;43,56461686;Vehicules;Pieces detaches;Reparable;1
439;28/05/17;13:28:05;1,367577355;43,63608124;Outils;NULL;Bon;2
440;25/05/17;05:19:32;1,499081892;43,57778743;Ameublement;Table;Inconnu;1
441;13/12/16;03:12:08;1,506018102;43,60920391;Electronique;Jeux videos;Abime;2
442;02/02/17;03:08:05;1,362550174;43,62968098;Materiaux;Feraille;Inconnu;1
443;05/12/16;16:32:42;1,457843769;43,56375508;Vetement/textile;Enfant;Inconnu;1
444;28/09/17;11:29:08;1,343709694;43,60040338;Outils;NULL;Bon;4
445;24/08/17;03:08:14;1,392179287;43,60677269;Ameublement;Literie;Bon;1
446;28/08/17;16:59:59;1,47182474;43,58260483;Ameublement;Chaise;Inconnu;4
447;30/11/16;20:59:35;1,497145722;43,56214045;Materiaux;Verre;Bon;2
448;20/11/16;15:52:52;1,402187528;43,66029317;Electronique;Ordinateur;Inconnu;4
449;16/06/17;09:58:33;1,399462818;43,63180726;Vehicules;Autres;Inconnu;2
450;04/04/17;09:12:23;1,48837292;43,63224131;Ameublement;Fauteuil;Bon;3
451;11/11/16;05:04:15;1,354021774;43,56104398;Materiaux;Carton;Reparable;4
452;05/05/17;15:14:32;1,478292081;43,60064813;Outils;NULL;Abime;1
453;21/08/17;06:03:32;1,401077917;43,63138241;Materiaux;Carton;Inconnu;4
454;11/09/17;21:44:23;1,497818689;43,64066671;Materiaux;Feraille;Abime;4
455;06/01/17;10:44:18;1,411797939;43,61765745;Vetement/textile;Homme;Inconnu;2
456;27/11/16;17:44:23;1,502908989;43,5365708;Divers;NULL;Abime;2
457;12/06/17;07:54:05;1,354719044;43,65871933;Vaisselles;NULL;Abime;4
458;17/02/17;22:36:06;1,375807935;43,5334852;Materiaux;Verre;Inconnu;1
459;14/04/17;08:08:59;1,481022534;43,56662234;Vehicules;Pieces detaches;Abime;3
460;26/08/17;12:23:16;1,449471803;43,62488111;Vetement/textile;Homme;Inconnu;2
461;06/02/17;16:55:30;1,372313367;43,61330696;Electronique;Ordinateur;Abime;4
462;18/02/17;14:28:03;1,365204841;43,5318935;Materiaux;Verre;Reparable;3
463;09/02/17;13:57:16;1,454436974;43,54181043;Materiaux;Verre;Inconnu;3
464;31/03/17;20:15:49;1,471544744;43,58133278;Electronique;Ordinateur;Bon;2
465;30/03/17;07:28:12;1,442995105;43,53513186;Ameublement;Literie;Abime;4
466;25/09/16;10:39:03;1,470309816;43,58611284;Electronique;Jeux videos;Abime;3
467;09/08/17;04:53:38;1,374700456;43,6050737;Materiaux;Verre;Inconnu;4
468;25/05/17;07:56:08;1,384841879;43,5995346;Ameublement;Rangement;Abime;3
469;02/03/17;17:57:34;1,421273583;43,62925933;Ameublement;Table;Reparable;1
470;19/04/17;21:21:20;1,343801481;43,57567744;Materiaux;Feraille;Inconnu;1
471;18/02/17;15:41:15;1,480482188;43,57935062;Electromenager;NULL;Abime;2
472;06/02/17;21:03:19;1,40789949;43,54378006;Materiaux;Verre;Abime;2
473;12/04/17;13:48:12;1,392069973;43,54488821;Ameublement;Literie;Abime;4
474;27/05/17;00:06:54;1,364160302;43,64071349;Vehicules;Autres;Inconnu;3
475;28/08/17;20:37:32;1,345645273;43,65774308;Materiaux;Feraille;Bon;2
476;17/12/16;19:21:33;1,350195889;43,64274603;Vetement/textile;Femme;Inconnu;3
477;21/12/16;01:53:52;1,388370105;43,60759998;Electronique;Telephonie;Reparable;4
478;02/06/17;19:41:31;1,479847481;43,53958475;Electronique;Telephonie;Abime;1
479;11/05/17;23:58:05;1,492088362;43,64224368;Materiaux;Feraille;Bon;1
480;27/07/17;10:12:33;1,460335184;43,65926198;Decos;NULL;Bon;2
481;11/04/17;05:55:16;1,429385934;43,63384976;Decos;NULL;Bon;2
482;04/02/17;00:26:51;1,462066834;43,63507649;Electronique;Ordinateur;Inconnu;2
483;19/09/17;06:09:40;1,501867304;43,61098889;Materiaux;Carton;Reparable;4
484;25/08/17;18:52:14;1,425574393;43,63977013;Vehicules;Pieces detaches;Bon;1
485;24/02/17;10:55:04;1,457586001;43,59035265;Vehicules;Pieces detaches;Inconnu;2
486;10/01/17;03:53:01;1,456852803;43,61368838;Vehicules;Autres;Reparable;4
487;26/09/17;10:47:46;1,470984695;43,63017912;Vaisselles;NULL;Abime;1
488;23/01/17;07:39:10;1,392024693;43,62620829;Vehicules;Velos;Abime;4
489;13/09/16;15:19:28;1,472277207;43,56559602;Vaisselles;NULL;Bon;2
490;10/07/17;05:11:19;1,474383289;43,54974213;Materiaux;Bois;Bon;2
491;16/03/17;07:27:37;1,419539235;43,64873937;Materiaux;Bois;Inconnu;3
492;07/05/17;03:29:08;1,403163875;43,56698694;Materiaux;Bois;Reparable;3
493;20/09/16;23:11:40;1,384718177;43,60618373;Electronique;Ordinateur;Reparable;4
494;21/10/16;02:52:26;1,366914575;43,56366944;Electronique;Telephonie;Reparable;3
495;24/06/17;10:10:29;1,466267307;43,65647216;Electronique;Jeux videos;Abime;3
496;07/07/17;17:16:58;1,488647418;43,59691914;Electromenager;NULL;Bon;2
497;21/08/17;01:26:25;1,378915566;43,63845983;Materiaux;Verre;Abime;3
498;11/09/17;13:36:04;1,366414933;43,63669445;Ameublement;Rangement;Abime;2
499;21/11/16;13:31:09;1,400760328;43,55051844;Electromenager;NULL;Reparable;4
500;21/10/16;06:15:20;1,344250441;43,58279221;Electronique;Jeux videos;Bon;4
501;21/12/16;17:30:22;1,348893387;43,60261749;Ameublement;Table;Reparable;2
502;07/06/17;08:21:44;1,393546351;43,57722548;Vetement/textile;Femme;Bon;4
503;01/08/17;18:49:54;1,458211099;43,60702357;Ameublement;Literie;Bon;1
504;18/02/17;19:42:19;1,427334433;43,66014503;Outils;NULL;Bon;4
505;18/08/17;20:55:09;1,415825699;43,53834791;Materiaux;Bois;Abime;2
506;10/12/16;22:10:37;1,477379927;43,54619236;Outils;NULL;Abime;3
507;04/08/17;13:56:33;1,394398196;43,55847211;Vehicules;Pieces detaches;Bon;2
508;12/09/16;05:14:26;1,430278595;43,61899655;Ameublement;Chaise;Inconnu;1
509;01/03/17;09:59:33;1,488058211;43,54760018;Decos;NULL;Abime;3
510;09/08/17;03:50:13;1,412016954;43,6566813;Divers;NULL;Bon;4
511;10/08/17;07:26:59;1,347550021;43,5471184;Ameublement;Chaise;Reparable;3
512;21/06/17;20:57:35;1,471572096;43,62245426;Vehicules;Velos;Bon;3
513;31/10/16;21:20:06;1,346665728;43,57460253;Vaisselles;NULL;Reparable;2
514;13/05/17;13:43:10;1,463507245;43,62841556;Materiaux;Feraille;Abime;2
515;05/09/17;04:26:57;1,491417611;43,55154164;Vetement/textile;Femme;Bon;3
516;28/11/16;13:24:34;1,454103311;43,60375502;Materiaux;Verre;Reparable;3
517;20/09/16;18:06:33;1,472261904;43,53697031;Vehicules;Autres;Inconnu;4
518;18/01/17;01:15:12;1,497248443;43,57432343;Vetement/textile;Enfant;Inconnu;4
519;07/02/17;18:18:29;1,434697062;43,55036496;Materiaux;Carton;Reparable;1
520;18/11/16;15:15:37;1,352743317;43,62354556;Outils;NULL;Inconnu;1
521;11/03/17;14:39:58;1,455673804;43,5577854;Vehicules;Pieces detaches;Inconnu;1
522;29/04/17;03:21:46;1,424054991;43,55078318;Vetement/textile;Homme;Bon;4
523;25/10/16;04:24:41;1,367156789;43,61812838;Vetement/textile;Enfant;Abime;4
524;27/05/17;05:16:58;1,417989876;43,62517599;Decos;NULL;Abime;2
525;15/05/17;22:18:08;1,391584874;43,53951524;Ameublement;Literie;Reparable;4
526;10/01/17;03:49:35;1,424529291;43,57495511;Materiaux;Verre;Bon;4
527;18/02/17;23:20:53;1,455747479;43,5521175;Ameublement;Chaise;Abime;3
528;09/09/16;22:42:32;1,499872983;43,6251491;Electronique;Jeux videos;Inconnu;2
529;11/08/17;12:47:39;1,45551805;43,53765655;Materiaux;Bois;Reparable;3
530;05/10/16;19:44:41;1,414771787;43,54000814;Materiaux;Carton;Bon;3
531;11/07/17;00:25:07;1,431289473;43,62072691;Vetement/textile;Enfant;Abime;1
532;04/06/17;19:14:20;1,421553175;43,63242281;Vaisselles;NULL;Abime;4
533;05/05/17;08:04:52;1,41477836;43,582978;Ameublement;Table;Reparable;1
534;13/06/17;22:20:07;1,398756279;43,60989839;Vehicules;Pieces detaches;Abime;2
535;22/09/17;16:51:53;1,348488299;43,53839579;Ameublement;Chaise;Abime;1
536;20/06/17;09:31:18;1,444543251;43,53237648;Ameublement;Chaise;Reparable;1
537;09/09/17;03:46:53;1,398955351;43,63659982;Vaisselles;NULL;Reparable;2
538;19/10/16;19:56:20;1,49406455;43,61105237;Vehicules;Pieces detaches;Inconnu;2
539;15/12/16;11:16:38;1,437028447;43,53333308;Electronique;Jeux videos;Bon;3
540;13/09/17;15:11:49;1,460907355;43,55693017;Vetement/textile;Femme;Inconnu;1
541;13/12/16;04:14:29;1,509863492;43,61069991;Vetement/textile;Homme;Reparable;4
542;09/12/16;08:00:35;1,392078806;43,60463635;Materiaux;Bois;Reparable;4
543;05/10/17;23:26:58;1,360587647;43,55562616;Ameublement;Table;Inconnu;1
544;01/11/16;17:48:29;1,408701856;43,57725177;Vehicules;Velos;Inconnu;2
545;03/05/17;11:51:47;1,480596715;43,65458486;Ameublement;Literie;Inconnu;2
546;17/08/17;11:20:52;1,428704153;43,58194319;Electronique;Jeux videos;Bon;4
547;23/07/17;00:49:06;1,462624936;43,64516643;Outils;NULL;Reparable;3
548;08/04/17;22:43:06;1,426067107;43,65539699;Vehicules;Pieces detaches;Abime;3
549;11/06/17;05:30:20;1,393741574;43,53803623;Vaisselles;NULL;Bon;1
550;20/01/17;15:02:27;1,480782775;43,63987732;Ameublement;Literie;Inconnu;1
551;01/07/17;17:00:43;1,457089344;43,53045505;Ameublement;Table;Reparable;4
552;29/10/16;02:45:46;1,435437537;43,62225382;Materiaux;Carton;Inconnu;1
553;22/07/17;14:49:54;1,356871918;43,63231559;Vetement/textile;Homme;Abime;2
554;16/06/17;18:29:50;1,36884114;43,56727419;Ameublement;Fauteuil;Bon;4
555;22/12/16;23:09:35;1,492147835;43,60295867;Materiaux;Feraille;Abime;4
556;25/09/17;04:49:06;1,357463174;43,597548;Electronique;Ordinateur;Reparable;1
557;18/10/16;13:09:07;1,507514198;43,64593925;Ameublement;Literie;Inconnu;1
558;18/12/16;10:04:35;1,463206574;43,60101054;Vetement/textile;Homme;Abime;2
559;15/04/17;06:59:50;1,343721679;43,59379503;Materiaux;Bois;Bon;2
560;02/01/17;16:39:59;1,371212761;43,65834496;Electromenager;NULL;Reparable;4
561;09/02/17;09:34:44;1,429235458;43,57793783;Materiaux;Carton;Bon;3
562;22/09/16;00:28:12;1,463524814;43,56462704;Vehicules;Autres;Abime;3
563;23/02/17;23:51:47;1,382157044;43,62215878;Decos;NULL;Inconnu;4
564;24/05/17;16:29:25;1,454565796;43,55285681;Decos;NULL;Inconnu;1
565;22/05/17;01:40:50;1,364616592;43,56011696;Ameublement;Fauteuil;Bon;1
566;05/04/17;10:17:51;1,493226293;43,62669264;Vetement/textile;Femme;Reparable;3
567;29/10/16;09:32:32;1,410112903;43,58801165;Vehicules;Velos;Abime;1
568;25/09/16;16:17:41;1,424935268;43,62590797;Electromenager;NULL;Bon;2
569;06/04/17;12:52:15;1,439865234;43,52971636;Vaisselles;NULL;Inconnu;4
570;13/03/17;07:35:07;1,506084447;43,65101257;Ameublement;Table;Inconnu;4
571;16/01/17;10:41:54;1,449334213;43,62568769;Electronique;Telephonie;Reparable;1
572;11/02/17;06:02:28;1,399405879;43,54409554;Vetement/textile;Homme;Abime;3
573;28/02/17;03:34:47;1,489735888;43,55338977;Materiaux;Verre;Inconnu;3
574;03/12/16;10:32:52;1,40103641;43,59004768;Vehicules;Velos;Inconnu;2
575;27/12/16;01:19:01;1,489009691;43,63418284;Vetement/textile;Femme;Inconnu;4
576;22/08/17;14:11:15;1,367954508;43,61649412;Ameublement;Literie;Inconnu;4
577;27/10/16;08:26:40;1,43974002;43,55524326;Ameublement;Rangement;Bon;1
578;29/01/17;05:41:26;1,369133005;43,60473746;Decos;NULL;Bon;2
579;08/12/16;12:47:17;1,388439274;43,55573133;Vetement/textile;Homme;Bon;2
580;18/01/17;08:03:46;1,347745066;43,6359621;Electronique;Telephonie;Abime;4
581;01/02/17;06:44:45;1,351323082;43,59235831;Materiaux;Carton;Abime;1
582;17/06/17;03:04:25;1,41564668;43,61731516;Electronique;Ordinateur;Inconnu;2
583;21/04/17;13:23:29;1,438848007;43,64693256;Vehicules;Pieces detaches;Reparable;2
584;12/01/17;12:40:47;1,390371702;43,57595977;Vaisselles;NULL;Bon;4
585;23/04/17;23:34:58;1,361852912;43,61585465;Vetement/textile;Enfant;Abime;3
586;08/09/17;16:03:35;1,44193421;43,54412976;Electromenager;NULL;Bon;1
587;31/10/16;23:19:12;1,359828684;43,63225472;Materiaux;Feraille;Reparable;3
588;04/09/17;11:33:59;1,448647602;43,59320785;Ameublement;Chaise;Abime;1
589;01/08/17;18:22:06;1,479295538;43,58521775;Vehicules;Pieces detaches;Reparable;2
590;31/03/17;22:07:59;1,369837018;43,63822449;Ameublement;Chaise;Abime;3
591;10/04/17;20:14:18;1,394000323;43,56934356;Decos;NULL;Abime;2
592;23/04/17;20:12:25;1,501411424;43,6490723;Vaisselles;NULL;Bon;4
593;06/10/17;21:27:45;1,482120504;43,53377907;Electronique;Telephonie;Abime;1
594;14/09/16;07:11:31;1,471906555;43,64297897;Materiaux;Carton;Abime;2
595;19/03/17;10:07:49;1,368147245;43,55980724;Ameublement;Literie;Inconnu;3
596;30/12/16;04:56:18;1,436625999;43,56182199;Ameublement;Chaise;Bon;3
597;27/09/16;23:32:48;1,396125255;43,61329803;Electronique;Jeux videos;Inconnu;2
598;06/08/17;11:55:46;1,347169389;43,59746181;Vaisselles;NULL;Reparable;2
599;15/09/17;20:50:04;1,493236268;43,54333473;Electronique;Ordinateur;Bon;1
600;06/09/16;07:36:58;1,349462321;43,61069981;Materiaux;Feraille;Abime;1
601;13/01/17;21:29:00;1,356603277;43,64485185;Ameublement;Literie;Bon;1
602;03/09/17;19:30:42;1,470140421;43,5756812;Materiaux;Feraille;Reparable;2
603;11/02/17;01:05:02;1,394252185;43,54701914;Vetement/textile;Enfant;Inconnu;1
604;14/10/16;22:43:14;1,342992287;43,63497349;Materiaux;Feraille;Reparable;4
605;27/04/17;23:48:21;1,503762856;43,64453333;Materiaux;Verre;Inconnu;2
606;22/04/17;18:32:19;1,420897618;43,57174602;Vehicules;Pieces detaches;Abime;2
607;02/12/16;02:12:27;1,34786572;43,5583164;Vetement/textile;Femme;Bon;2
608;29/07/17;23:02:00;1,396884201;43,64904978;Materiaux;Feraille;Abime;3
